poisonous,cap-shape,cap-color,bruises,gill-color,stalk-shape,veil-color,ring-number,spore-print-color,population,habitat
p,x,g,f,g,e,w,o,h,v,g
p,x,g,f,h,e,w,o,h,y,g
p,x,g,f,p,e,w,o,h,v,g
p,f,g,f,g,e,w,o,h,y,p
p,f,g,f,g,e,w,o,h,v,p
p,x,y,f,h,e,w,o,h,y,p
p,f,y,f,h,e,w,o,h,v,p
e,f,u,f,u,e,w,o,h,v,d
p,x,y,f,g,e,w,o,h,y,g
e,f,e,t,w,t,w,o,n,v,d
p,f,y,f,g,e,w,o,h,y,g
p,x,y,f,g,e,w,o,h,v,g
p,x,n,f,b,t,w,o,w,v,l
p,x,g,f,g,e,w,o,h,y,g
p,x,y,f,p,e,w,o,h,y,d
p,f,g,f,p,e,w,o,h,y,g
p,x,g,f,g,e,w,o,h,v,p
p,x,g,f,h,e,w,o,h,y,g
p,x,y,f,h,e,w,o,h,y,d
p,f,y,f,h,e,w,o,h,y,g
p,f,g,f,g,e,w,o,h,v,p
p,f,g,f,h,e,w,o,h,y,g
e,f,n,t,n,t,w,o,n,y,d
p,x,y,f,g,e,w,o,h,v,g
e,f,e,t,w,t,w,o,k,y,d
p,x,y,f,h,e,w,o,h,y,d
p,x,g,f,h,e,w,o,h,y,p
p,f,g,f,h,e,w,o,h,y,p
p,x,y,f,p,e,w,o,h,y,p
p,f,g,f,h,e,w,o,h,v,d
p,f,g,f,p,e,w,o,h,v,d
p,f,g,f,p,e,w,o,h,y,p
p,f,g,f,g,e,w,o,h,y,g
p,x,y,f,g,e,w,o,h,v,d
p,x,y,f,h,e,w,o,h,y,p
p,f,y,f,g,e,w,o,h,v,d
p,x,g,f,g,e,w,o,h,y,d
p,f,y,f,g,e,w,o,h,y,p
p,f,g,f,g,e,w,o,h,v,d
p,x,p,f,p,e,w,o,k,s,d
p,f,y,f,g,e,w,o,h,v,d
p,x,g,f,h,e,w,o,h,v,d
p,x,y,f,p,e,w,o,h,y,g
p,x,g,f,h,e,w,o,h,v,d
p,f,y,f,h,e,w,o,h,v,p
p,x,g,f,g,e,w,o,h,y,p
p,x,y,f,g,e,w,o,h,v,d
p,f,g,f,g,e,w,o,h,v,d
p,f,g,f,p,e,w,o,h,v,g
p,x,y,f,p,e,w,o,h,y,d
p,f,y,f,h,e,w,o,h,y,d
p,x,g,f,g,e,w,o,h,v,d
p,x,y,f,p,e,w,o,h,y,d
p,x,g,f,g,e,w,o,h,v,d
p,x,g,f,g,e,w,o,h,y,g
p,x,y,f,g,e,w,o,h,v,g
p,x,g,f,p,e,w,o,h,y,d
p,f,g,f,g,e,w,o,h,y,p
p,f,g,f,p,e,w,o,h,v,g
p,x,g,f,h,e,w,o,h,v,p
p,x,y,f,h,e,w,o,h,v,d
p,x,g,f,g,e,w,o,h,y,d
p,f,g,f,p,e,w,o,h,v,p
p,x,y,f,h,e,w,o,h,v,p
p,x,y,f,h,e,w,o,h,v,d
p,f,g,f,p,e,w,o,h,y,d
p,f,g,f,p,e,w,o,h,v,p
e,x,p,t,e,e,w,t,w,c,w
p,f,y,f,p,e,w,o,h,v,d
p,x,p,f,g,e,w,o,k,v,d
p,x,y,f,h,e,w,o,h,y,g
p,f,g,f,g,e,w,o,h,y,p
p,x,y,f,p,e,w,o,h,y,g
e,f,e,t,p,t,w,o,n,y,d
p,x,y,f,g,e,w,o,h,v,d
p,x,y,f,p,e,w,o,h,y,g
p,f,g,f,h,e,w,o,h,v,g
p,f,y,f,p,e,w,o,h,y,g
e,f,n,t,n,t,w,o,n,v,d
p,x,y,f,h,e,w,o,h,y,p
p,f,g,f,h,e,w,o,h,v,p
p,x,y,f,h,e,w,o,h,v,p
p,f,y,f,h,e,w,o,h,y,d
p,f,y,f,h,e,w,o,h,y,d
p,f,g,f,h,e,w,o,h,v,g
p,f,g,f,h,e,w,o,h,v,g
p,x,y,f,p,e,w,o,h,y,g
p,f,g,f,g,e,w,o,h,y,p
p,x,y,f,g,e,w,o,h,y,g
e,f,g,t,u,t,w,o,n,y,d
p,x,g,t,h,t,w,o,h,s,g
p,x,n,f,b,t,w,o,w,v,p
p,f,g,t,p,t,w,o,h,v,g
p,f,g,f,g,e,w,o,h,y,g
p,f,y,f,g,e,w,o,h,v,g
p,f,g,f,p,e,w,o,h,v,d
e,f,e,t,e,e,w,t,w,c,w
p,f,g,f,p,e,w,o,h,v,p
p,x,y,f,h,e,w,o,h,v,g
p,f,g,f,g,e,w,o,h,y,d
p,x,y,f,p,e,w,o,h,y,d
p,f,y,f,p,e,w,o,h,y,g
e,f,n,t,e,e,w,t,w,c,w
p,f,g,f,p,e,w,o,h,v,g
p,k,n,f,w,e,w,o,w,v,d
p,f,g,f,g,e,w,o,h,v,d
p,f,y,f,h,e,w,o,h,v,p
p,x,n,f,b,t,w,o,w,v,p
p,f,g,f,h,e,w,o,h,v,d
p,f,g,f,g,e,w,o,h,y,p
p,f,w,t,w,t,w,o,h,v,g
p,f,y,f,g,e,w,o,h,v,d
p,x,g,f,h,e,w,o,h,y,g
p,x,y,f,h,e,w,o,h,y,g
e,x,e,t,w,e,w,t,w,c,w
p,f,y,f,g,e,w,o,h,v,d
p,b,y,f,w,e,w,o,w,v,d
p,f,y,f,p,e,w,o,h,v,d
p,x,g,t,p,t,w,o,h,s,u
p,f,y,f,h,e,w,o,h,v,d
p,f,y,f,p,e,w,o,h,v,g
e,k,e,t,e,e,w,t,w,c,w
p,f,y,f,p,e,w,o,h,v,p
p,f,y,f,g,e,w,o,h,v,p
e,k,n,f,w,e,w,o,w,v,l
p,x,w,f,p,e,w,o,n,v,d
p,x,y,f,g,e,w,o,h,y,g
p,x,y,f,g,e,w,o,h,v,p
p,x,y,f,g,e,w,o,h,y,d
p,f,y,f,p,e,w,o,h,v,p
p,b,b,t,g,e,w,t,r,v,g
p,x,w,t,h,t,w,o,h,v,g
e,f,e,t,n,t,w,o,n,y,d
p,b,w,t,g,e,w,t,r,v,m
e,f,p,t,w,e,w,t,w,c,w
p,x,w,t,p,t,w,o,h,v,g
e,k,n,t,w,e,w,t,w,c,w
p,x,y,f,h,e,w,o,h,y,p
p,f,b,t,h,t,w,o,h,v,u
p,f,g,f,h,e,w,o,h,v,d
p,x,y,f,h,e,w,o,h,v,d
p,x,g,f,p,e,w,o,h,v,d
p,x,y,f,g,e,w,o,h,y,p
p,x,y,f,h,e,w,o,h,v,d
p,x,y,f,h,e,w,o,h,y,d
p,x,y,f,g,e,w,o,h,y,p
p,x,g,f,g,e,w,o,h,y,p
p,f,g,f,p,e,w,o,h,v,p
e,k,e,t,w,e,w,t,w,c,w
e,f,n,t,e,e,w,t,w,c,w
e,f,b,t,w,e,w,t,w,c,w
p,x,y,f,g,e,w,o,h,v,d
e,f,g,t,u,t,w,o,n,v,d
p,f,y,f,p,e,w,o,h,y,p
p,f,g,f,h,e,w,o,h,y,g
p,x,g,t,p,t,w,o,h,v,g
p,f,g,f,p,e,w,o,h,v,p
p,x,y,f,h,e,w,o,h,y,d
p,f,y,f,p,e,w,o,h,v,g
p,x,n,f,b,t,w,o,w,v,l
p,f,g,f,h,e,w,o,h,v,p
e,f,n,t,e,e,w,t,w,c,w
e,f,e,t,p,t,w,o,k,v,d
p,f,g,f,g,e,w,o,h,y,g
p,x,y,f,h,e,w,o,h,v,p
p,f,g,f,p,e,w,o,h,y,d
e,f,e,t,n,t,w,o,n,v,d
p,x,y,f,h,e,w,o,h,v,p
p,f,y,f,p,e,w,o,h,y,p
p,f,g,f,p,e,w,o,h,v,p
p,f,y,f,g,e,w,o,h,y,d
p,x,g,f,h,e,w,o,h,v,d
p,b,w,t,w,e,w,t,r,v,m
p,f,y,f,p,e,w,o,h,y,p
p,x,n,f,b,t,w,o,w,v,d
p,f,g,f,g,e,w,o,h,y,g
p,x,y,f,g,e,w,o,h,v,g
p,f,y,f,g,e,w,o,h,y,p
e,f,p,t,e,e,w,t,w,c,w
p,x,w,t,h,t,w,o,h,s,g
p,f,g,f,h,e,w,o,h,y,g
p,x,g,f,h,e,w,o,h,v,p
p,x,y,f,p,e,w,o,h,v,g
p,f,b,t,w,t,w,o,h,s,u
p,x,g,f,g,e,w,o,k,v,d
p,x,y,f,g,e,w,o,h,y,p
p,f,g,f,p,e,w,o,h,y,g
p,f,y,f,h,e,w,o,h,y,p
e,x,r,f,p,e,w,o,h,y,d
e,f,w,f,h,e,w,o,h,v,d
p,x,y,f,h,e,w,o,h,v,d
p,f,y,f,h,e,w,o,h,y,p
p,f,y,f,p,e,w,o,h,y,g
p,x,e,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,l
p,x,g,f,h,e,w,o,h,y,d
p,x,y,f,g,e,w,o,h,v,g
p,f,g,f,h,e,w,o,h,y,d
p,x,g,f,g,e,w,o,h,y,g
p,x,y,f,g,e,w,o,h,v,d
p,f,y,f,h,e,w,o,h,y,p
e,f,e,t,w,e,w,t,w,c,w
p,f,y,f,h,e,w,o,h,y,p
p,x,y,f,h,e,w,o,h,y,p
p,f,g,t,p,t,w,o,h,s,g
p,f,y,f,p,e,w,o,h,v,g
p,x,y,f,h,e,w,o,h,y,d
p,x,y,f,p,e,w,o,h,y,p
p,x,g,t,h,t,w,o,h,v,u
p,f,g,f,p,e,w,o,h,y,g
p,f,g,f,h,e,w,o,h,v,g
p,x,w,f,n,e,w,o,k,v,d
p,f,g,f,p,e,w,o,h,y,p
e,f,e,t,u,t,w,o,n,y,d
p,x,y,f,g,e,w,o,h,y,g
p,x,y,f,p,e,w,o,h,y,p
e,k,b,t,e,e,w,t,w,c,w
p,f,y,f,h,e,w,o,h,v,g
p,f,y,f,g,e,w,o,h,v,d
p,x,y,f,g,e,w,o,h,y,g
e,x,n,f,w,e,w,o,w,v,l
e,x,e,t,e,e,w,t,w,c,w
p,x,g,f,g,e,w,o,h,v,p
p,x,y,f,g,e,w,o,h,v,g
p,f,g,t,h,t,w,o,h,v,g
p,x,y,f,g,e,w,o,h,y,g
p,f,g,f,p,e,w,o,h,v,p
p,x,g,f,p,e,w,o,h,v,g
p,x,n,f,b,t,w,o,w,v,p
e,k,b,t,w,e,w,t,w,c,w
p,f,y,f,g,e,w,o,h,y,d
p,x,g,f,g,e,w,o,h,v,p
p,f,g,f,h,e,w,o,h,y,p
p,x,y,f,g,e,w,o,h,v,d
p,f,y,f,h,e,w,o,h,v,g
e,k,p,t,w,e,w,t,w,c,w
p,f,n,f,w,e,w,o,w,v,d
p,x,g,f,g,e,w,o,h,y,d
p,x,y,f,h,e,w,o,h,y,d
p,x,g,f,h,e,w,o,h,v,p
p,f,b,t,w,t,w,o,h,v,u
e,f,b,t,w,e,w,t,w,c,w
p,f,w,t,w,t,w,o,h,s,u
p,f,g,f,g,e,w,o,h,y,p
p,x,y,f,g,e,w,o,h,v,p
p,f,g,f,h,e,w,o,h,v,p
p,f,y,f,g,e,w,o,h,y,g
p,f,y,f,p,e,w,o,h,v,d
p,x,b,t,h,t,w,o,h,v,u
p,f,g,f,g,e,w,o,h,y,p
p,x,g,f,h,e,w,o,h,y,d
p,f,y,f,p,e,w,o,h,y,g
p,f,y,f,h,e,w,o,h,y,d
p,f,g,t,p,t,w,o,h,s,u
e,f,b,t,w,e,w,t,w,c,w
e,x,p,t,w,e,w,t,w,c,w
e,k,n,t,e,e,w,t,w,c,w
p,f,p,t,g,e,w,t,r,v,g
p,f,g,f,p,e,w,o,h,v,p
p,x,y,f,h,e,w,o,h,v,p
p,f,g,f,g,e,w,o,h,v,g
p,f,g,f,p,e,w,o,h,y,d
p,x,y,f,p,e,w,o,h,y,p
p,f,g,f,p,e,w,o,h,v,d
p,f,g,f,h,e,w,o,h,y,d
p,f,y,f,h,e,w,o,h,v,d
p,f,y,f,p,e,w,o,h,v,g
p,f,y,f,p,e,w,o,h,y,g
p,x,y,f,p,e,w,o,h,v,d
p,x,y,f,h,e,w,o,h,y,p
p,f,g,f,g,e,w,o,h,v,g
p,f,g,f,g,e,w,o,h,y,d
p,x,y,f,g,e,w,o,h,v,p
p,x,y,f,g,e,w,o,h,y,p
e,f,u,f,w,e,w,o,h,y,d
p,f,g,f,g,e,w,o,h,v,g
p,x,n,f,b,t,w,o,w,v,l
p,x,y,f,p,e,w,o,h,v,g
p,x,y,f,p,e,w,o,h,y,p
p,x,g,f,h,e,w,o,h,v,g
p,f,y,f,g,e,w,o,h,v,d
p,x,y,f,p,e,w,o,h,y,d
p,x,g,f,h,e,w,o,h,v,p
e,f,b,t,e,e,w,t,w,c,w
p,f,g,f,h,e,w,o,h,y,p
p,f,y,f,h,e,w,o,h,v,d
e,x,n,t,w,e,w,t,w,c,w
p,f,g,f,g,e,w,o,h,y,p
p,x,g,f,g,e,w,o,h,v,d
p,x,n,f,b,t,w,o,w,v,p
p,f,y,f,g,e,w,o,h,v,d
p,x,n,f,w,e,w,o,w,v,d
p,b,b,t,w,e,w,t,r,v,g
p,f,y,f,p,e,w,o,h,v,d
p,f,g,f,h,e,w,o,h,y,d
e,f,u,f,u,e,w,o,h,y,d
p,x,y,f,g,e,w,o,h,v,g
p,f,y,f,g,e,w,o,h,y,g
p,f,y,f,h,e,w,o,h,y,g
p,x,y,f,h,e,w,o,h,y,d
e,x,e,t,w,e,w,t,w,c,w
p,f,g,f,g,e,w,o,h,v,g
p,x,y,f,g,e,w,o,h,v,g
p,x,y,f,p,e,w,o,h,v,p
p,f,g,f,g,e,w,o,h,v,p
e,k,b,t,w,e,w,t,w,c,w
p,f,y,f,p,e,w,o,h,y,d
p,x,g,f,p,e,w,o,h,v,p
p,x,y,f,h,e,w,o,h,v,d
p,f,y,f,p,e,w,o,h,v,p
p,f,w,t,h,t,w,o,h,v,u
p,x,g,f,p,e,w,o,n,v,d
p,f,y,f,g,e,w,o,h,y,d
e,f,u,f,p,e,w,o,h,v,d
p,x,y,f,g,e,w,o,h,y,d
p,f,g,f,g,e,w,o,h,y,d
p,x,y,f,g,e,w,o,h,v,g
p,x,y,f,h,e,w,o,h,v,p
p,x,g,t,p,t,w,o,h,s,u
p,f,g,f,g,e,w,o,h,y,d
p,f,y,f,h,e,w,o,h,y,p
p,f,y,f,g,e,w,o,h,y,d
p,x,g,f,p,e,w,o,h,v,d
p,x,g,f,g,e,w,o,h,v,g
p,x,g,f,h,e,w,o,h,y,d
p,x,g,f,p,e,w,o,h,y,g
p,x,y,f,g,e,w,o,h,y,p
p,f,g,f,h,e,w,o,h,v,g
p,f,y,f,p,e,w,o,h,y,d
p,x,g,f,h,e,w,o,h,y,p
p,f,y,f,g,e,w,o,h,v,p
p,x,n,f,b,t,w,o,w,v,l
p,x,y,f,h,e,w,o,h,y,p
p,x,y,f,g,e,w,o,h,v,p
p,f,b,t,w,t,w,o,h,v,g
p,f,g,f,h,e,w,o,h,v,d
p,f,y,f,h,e,w,o,h,y,p
p,x,y,f,h,e,w,o,h,y,p
p,f,g,f,p,e,w,o,h,v,d
p,x,y,f,g,e,w,o,h,y,d
p,x,g,f,p,e,w,o,h,v,d
p,x,e,f,b,t,w,o,w,v,l
e,k,b,t,e,e,w,t,w,c,w
e,f,b,t,w,e,w,t,w,c,w
p,x,g,f,p,e,w,o,h,y,d
p,f,y,f,g,e,w,o,h,y,p
p,x,g,f,h,e,w,o,h,y,g
p,f,g,f,g,e,w,o,h,y,g
p,x,b,t,w,t,w,o,h,s,u
p,f,y,f,h,e,w,o,h,v,p
p,x,w,t,p,t,w,o,h,s,u
p,x,y,f,p,e,w,o,h,v,p
p,x,g,f,p,e,w,o,h,y,p
p,x,w,t,p,t,w,o,h,s,u
p,f,b,t,p,t,w,o,h,s,g
p,x,w,t,h,t,w,o,h,s,u
p,f,y,f,p,e,w,o,h,y,d
p,f,g,f,g,e,w,o,h,y,p
p,x,y,f,h,e,w,o,h,v,g
p,f,g,f,h,e,w,o,h,v,p
e,x,w,f,u,e,w,o,h,y,d
e,x,e,t,e,e,w,t,w,c,w
p,x,g,f,p,e,w,o,h,v,g
p,f,g,f,h,e,w,o,h,v,g
p,x,n,f,b,t,w,o,w,v,l
p,x,g,f,h,e,w,o,h,v,p
p,f,g,f,h,e,w,o,h,y,p
p,f,y,f,h,e,w,o,h,v,p
p,f,y,f,h,e,w,o,h,y,d
e,f,e,t,n,t,w,o,n,y,d
p,x,y,f,p,e,w,o,h,y,g
p,f,y,f,g,e,w,o,h,v,d
p,f,g,f,g,e,w,o,h,v,p
p,x,y,f,h,e,w,o,h,y,g
p,x,y,f,g,e,w,o,h,y,p
p,k,y,f,w,e,w,o,w,v,d
p,f,y,f,h,e,w,o,h,y,g
e,k,c,f,w,e,w,o,w,v,l
p,f,g,f,h,e,w,o,h,v,p
p,f,y,f,h,e,w,o,h,y,p
p,x,g,f,g,e,w,o,h,v,d
p,x,g,f,p,e,w,o,h,v,p
p,f,y,f,h,e,w,o,h,v,g
p,f,y,f,h,e,w,o,h,v,d
p,x,y,f,p,e,w,o,h,y,d
p,f,y,f,p,e,w,o,h,v,p
p,x,y,f,g,e,w,o,h,y,d
p,b,p,t,w,e,w,t,r,v,g
e,k,p,t,e,e,w,t,w,c,w
p,x,y,f,g,e,w,o,h,v,p
p,x,y,f,p,e,w,o,h,v,g
e,k,b,t,e,e,w,t,w,c,w
p,f,y,f,p,e,w,o,h,y,d
p,x,w,t,p,t,w,o,h,s,u
p,x,n,f,b,t,w,o,w,v,p
p,x,n,f,b,t,w,o,w,v,d
p,x,e,f,b,t,w,o,w,v,p
p,f,w,t,w,e,w,o,w,c,l
p,x,g,t,p,t,w,o,h,v,u
e,f,c,f,w,e,w,o,w,v,l
p,x,g,f,p,e,w,o,h,y,g
p,f,y,f,g,e,w,o,h,v,d
p,f,y,f,p,e,w,o,h,y,p
e,f,p,t,w,e,w,t,w,c,w
p,x,b,t,w,t,w,o,h,v,g
p,x,g,t,h,t,w,o,h,s,g
p,x,e,f,b,t,w,o,w,v,p
e,k,c,f,w,e,w,o,w,v,l
p,x,w,t,w,t,w,o,h,s,u
p,x,w,t,h,t,w,o,h,v,g
p,f,b,t,w,t,w,o,h,v,u
p,f,b,t,p,t,w,o,h,v,g
e,k,c,f,w,e,w,o,w,v,l
p,x,g,f,g,e,w,o,h,v,d
p,f,w,t,h,t,w,o,h,v,g
p,f,g,t,w,t,w,o,h,s,u
p,c,w,t,w,e,w,o,w,c,l
p,x,g,t,p,t,w,o,h,s,u
p,b,w,t,w,e,w,o,w,c,l
p,x,b,t,p,t,w,o,h,v,g
p,f,w,t,h,t,w,o,h,s,u
p,b,y,f,w,e,w,o,w,v,d
p,x,n,f,b,t,w,o,w,v,d
p,x,n,f,b,t,w,o,w,v,d
e,k,n,t,w,e,w,t,w,c,w
e,k,b,t,w,e,w,t,w,c,w
p,f,w,t,w,t,w,o,h,v,g
p,f,b,t,w,e,w,t,r,v,m
p,f,y,f,p,e,w,o,h,y,p
p,x,g,f,p,e,w,o,h,y,g
p,f,b,t,r,e,w,t,r,v,g
p,x,n,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,p
p,f,g,f,p,e,w,o,h,y,d
e,x,e,t,e,e,w,t,w,c,w
p,x,n,f,b,t,w,o,w,v,l
p,x,y,f,g,e,w,o,h,y,g
p,x,n,f,b,t,w,o,w,v,d
e,f,n,f,w,e,w,o,w,v,l
p,x,n,f,b,t,w,o,w,v,p
e,x,b,t,e,e,w,t,w,c,w
e,f,n,t,w,e,w,t,w,c,w
p,f,y,f,g,e,w,o,h,y,p
p,f,b,t,r,e,w,t,r,v,m
p,x,n,f,w,e,w,o,w,v,d
p,x,n,f,b,t,w,o,w,v,l
p,x,b,t,w,t,w,o,h,s,g
p,x,b,t,h,t,w,o,h,v,g
p,f,y,f,h,e,w,o,h,y,p
p,f,g,t,w,t,w,o,h,v,g
p,x,n,f,b,t,w,o,w,v,l
p,x,b,t,p,t,w,o,h,v,g
p,f,n,f,w,e,w,o,w,v,d
e,x,e,t,w,e,w,t,w,c,w
p,f,b,t,w,t,w,o,h,s,g
p,f,w,t,p,t,w,o,h,s,g
e,k,e,t,w,e,w,t,w,c,w
p,x,y,f,p,e,w,o,h,y,p
p,x,n,f,w,e,w,o,w,v,d
e,x,n,t,e,e,w,t,w,c,w
p,x,g,f,p,e,w,o,h,y,g
p,f,b,t,h,t,w,o,h,v,g
p,f,b,t,h,t,w,o,h,s,g
p,f,y,f,h,e,w,o,h,v,g
p,f,y,f,h,e,w,o,h,v,d
e,x,p,t,w,e,w,t,w,c,w
e,f,p,t,e,e,w,t,w,c,w
p,b,w,t,r,e,w,t,r,v,g
e,x,c,f,w,e,w,o,w,v,l
e,f,n,t,w,e,w,t,w,c,w
p,x,b,t,h,t,w,o,h,v,u
p,x,g,t,w,t,w,o,h,v,g
p,f,y,f,g,e,w,o,h,y,d
p,x,b,t,w,t,w,o,h,v,u
p,x,w,t,p,t,w,o,h,s,g
e,f,c,f,w,e,w,o,w,v,l
p,x,e,f,b,t,w,o,w,v,d
p,f,y,f,h,e,w,o,h,y,d
e,x,w,f,h,e,w,o,h,v,d
p,x,y,f,p,e,w,o,h,v,p
p,f,p,t,w,e,w,t,r,v,g
p,f,g,t,h,t,w,o,h,v,u
p,x,n,f,b,t,w,o,w,v,d
e,k,p,t,w,e,w,t,w,c,w
p,x,n,f,b,t,w,o,w,v,l
p,x,g,f,g,e,w,o,h,v,p
p,f,b,t,h,t,w,o,h,s,u
e,k,p,t,e,e,w,t,w,c,w
p,x,y,f,h,e,w,o,h,v,p
p,f,g,f,g,e,w,o,h,v,g
p,f,g,f,g,e,w,o,h,y,d
p,x,b,t,p,t,w,o,h,s,g
p,x,n,f,b,t,w,o,w,v,p
p,x,y,f,p,e,w,o,h,v,d
p,f,y,f,h,e,w,o,h,v,d
p,f,n,f,w,e,w,o,w,v,d
e,k,b,t,w,e,w,t,w,c,w
p,f,y,f,h,e,w,o,h,v,g
p,x,e,f,b,t,w,o,w,v,l
p,x,g,t,h,t,w,o,h,s,u
e,f,n,t,e,e,w,t,w,c,w
p,x,g,f,g,e,w,o,h,v,p
p,x,n,f,b,t,w,o,w,v,d
p,x,g,t,p,t,w,o,h,v,u
p,x,g,t,h,t,w,o,h,v,g
p,f,p,t,w,e,w,t,r,v,m
e,k,b,t,w,e,w,t,w,c,w
p,x,w,t,w,t,w,o,h,v,u
p,x,n,f,b,t,w,o,w,v,d
e,k,n,t,w,e,w,t,w,c,w
p,f,y,f,g,e,w,o,h,y,d
e,x,p,t,w,e,w,t,w,c,w
p,f,g,t,p,t,w,o,h,s,u
e,x,p,t,e,e,w,t,w,c,w
p,b,n,f,w,e,w,o,w,v,d
p,f,b,t,h,t,w,o,h,v,g
p,x,n,f,b,t,w,o,w,v,p
p,x,n,f,b,t,w,o,w,v,d
p,x,b,t,w,t,w,o,h,s,u
p,x,n,f,b,t,w,o,w,v,l
e,k,p,t,w,e,w,t,w,c,w
e,k,c,f,w,e,w,o,w,v,l
p,x,y,f,h,e,w,o,h,v,g
e,x,n,t,w,e,w,t,w,c,w
p,f,g,f,p,e,w,o,h,y,p
p,f,y,f,p,e,w,o,h,v,d
p,f,g,t,w,t,w,o,h,v,u
p,k,w,t,w,e,w,o,w,c,l
e,k,n,f,w,e,w,o,w,v,l
p,k,y,f,w,e,w,o,w,v,d
p,f,w,t,w,t,w,o,h,s,g
p,f,y,f,w,e,w,o,w,v,d
p,f,y,f,g,e,w,o,h,v,d
e,k,b,t,e,e,w,t,w,c,w
p,f,y,f,p,e,w,o,h,v,p
p,x,n,f,b,t,w,o,w,v,p
p,x,y,f,h,e,w,o,h,y,d
p,x,y,f,p,e,w,o,h,v,p
p,b,w,t,w,e,w,t,r,v,g
p,f,y,f,g,e,w,o,h,y,g
p,x,w,t,p,t,w,o,h,v,g
p,x,b,t,w,t,w,o,h,v,g
e,k,b,t,w,e,w,t,w,c,w
p,f,y,f,g,e,w,o,h,v,p
p,x,b,t,p,t,w,o,h,s,g
p,b,b,t,w,e,w,t,r,v,m
p,x,w,t,w,t,w,o,h,v,g
e,k,n,t,w,e,w,t,w,c,w
p,f,g,t,w,t,w,o,h,s,u
p,x,y,f,w,e,w,o,w,v,d
p,f,g,t,p,t,w,o,h,v,g
p,f,y,f,g,e,w,o,h,y,d
p,k,n,f,w,e,w,o,w,v,d
p,f,b,t,p,t,w,o,h,s,u
e,f,e,t,w,e,w,t,w,c,w
p,x,n,f,b,t,w,o,w,v,d
p,x,n,f,b,t,w,o,w,v,d
p,x,n,f,b,t,w,o,w,v,l
p,x,w,t,h,t,w,o,h,v,u
e,k,n,t,e,e,w,t,w,c,w
p,f,g,f,p,e,w,o,h,y,g
e,x,b,t,e,e,w,t,w,c,w
p,f,w,t,w,t,w,o,h,s,u
e,k,n,f,w,e,w,o,w,v,l
p,x,n,f,b,t,w,o,w,v,l
p,f,w,t,h,t,w,o,h,v,g
p,x,g,t,h,t,w,o,h,v,u
p,k,y,f,w,e,w,o,w,v,d
p,f,w,t,w,e,w,t,r,v,m
p,f,y,f,g,e,w,o,h,y,p
e,k,p,t,w,e,w,t,w,c,w
p,f,w,t,w,e,w,o,w,c,l
p,f,b,t,p,t,w,o,h,v,u
e,f,w,f,u,e,w,o,h,y,d
e,x,r,f,w,e,w,o,h,v,d
e,x,b,t,w,e,w,t,w,c,w
p,f,g,t,h,t,w,o,h,v,g
p,x,e,f,b,t,w,o,w,v,d
p,f,y,f,g,e,w,o,h,y,p
p,f,g,t,w,t,w,o,h,s,g
p,f,b,t,h,t,w,o,h,s,g
e,f,e,t,e,e,w,t,w,c,w
p,x,e,f,b,t,w,o,w,v,d
p,f,g,f,p,e,w,o,h,y,g
p,f,y,f,g,e,w,o,h,y,d
e,x,n,t,e,e,w,t,w,c,w
p,f,g,t,p,t,w,o,h,s,g
p,x,n,f,b,t,w,o,w,v,l
p,f,w,t,p,t,w,o,h,s,g
e,x,c,f,w,e,w,o,w,v,l
p,f,g,t,w,t,w,o,h,v,g
p,f,g,f,p,e,w,o,h,v,p
e,x,r,f,w,e,w,o,h,y,d
p,x,y,f,g,e,w,o,h,v,p
p,x,n,f,b,t,w,o,w,v,l
p,x,n,f,b,t,w,o,w,v,l
e,f,e,t,w,e,w,t,w,c,w
p,x,g,t,w,t,w,o,h,v,u
e,k,n,t,w,e,w,t,w,c,w
e,f,e,t,e,e,w,t,w,c,w
p,x,n,f,b,t,w,o,w,v,p
p,b,n,f,w,e,w,o,w,v,d
p,x,n,f,b,t,w,o,w,v,p
e,f,b,t,e,e,w,t,w,c,w
p,x,w,t,h,t,w,o,h,v,g
p,f,y,f,p,e,w,o,h,v,g
e,f,n,t,w,e,w,t,w,c,w
p,b,w,t,g,e,w,t,r,v,m
e,x,n,f,w,e,w,o,w,v,l
p,f,y,f,g,e,w,o,h,v,p
p,x,b,t,h,t,w,o,h,s,g
p,x,n,f,b,t,w,o,w,v,l
p,x,g,t,h,t,w,o,h,s,u
p,f,g,t,w,t,w,o,h,s,u
p,x,n,f,b,t,w,o,w,v,p
e,f,w,f,p,e,w,o,h,v,d
p,x,n,f,b,t,w,o,w,v,l
p,f,g,f,g,e,w,o,h,v,g
p,x,e,f,b,t,w,o,w,v,l
p,x,w,t,w,t,w,o,h,v,g
p,f,g,f,p,e,w,o,h,v,d
p,x,w,t,h,t,w,o,h,s,u
p,k,y,f,w,e,w,o,w,v,d
p,f,w,t,w,t,w,o,h,v,u
p,f,g,t,h,t,w,o,h,v,u
e,x,c,f,w,e,w,o,w,v,l
p,x,w,t,h,t,w,o,h,v,u
p,x,n,f,b,t,w,o,w,v,p
p,f,p,t,r,e,w,t,r,v,g
p,f,y,f,p,e,w,o,h,y,p
e,x,p,t,e,e,w,t,w,c,w
p,f,b,t,r,e,w,t,r,v,g
p,x,y,f,w,e,w,o,w,v,d
